id,data_provider,country,partner_product_category,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
rcdenmark_9644,Repair Café Denmark,DNK,Husholdningsapparater ~ Vægt,Small home electrical,28,Trip Trap,"","",Fixed,"",RC Aalborg,2020-02-01,""
rcdenmark_9643,Repair Café Denmark,DNK,Husholdningsapparater ~ Dampstation,Iron,40,Philips,"","",End of life,Repair information not available,RC Aalborg,2020-02-01,""
rcdenmark_9642,Repair Café Denmark,DNK,AV-udstyr ~ Forstærker,Hi-Fi separates,13,Sansui,"","",Fixed,"",RC Aalborg,2020-02-01,""
rcdenmark_9641,Repair Café Denmark,DNK,AV-udstyr ~ Fladskærm LED,Flat screen,8,Phillips,"","",End of life,Spare parts too expensive,RC Aalborg,2020-02-01,""
rcdenmark_9640,Repair Café Denmark,DNK,AV-udstyr ~ cd afspiller,Hi-Fi separates,13,jvc,"","",End of life,Item too worn out,RC Aalborg,2020-02-01,""
rcdenmark_9639,Repair Café Denmark,DNK,Lamper ~ lampe,Lamp,15,thomsons,"","",Fixed,"",RC Aalborg,2020-02-01,""
rcdenmark_9638,Repair Café Denmark,DNK,AV-udstyr ~ høretelefoner,Headphones,11,jbl,"","",Fixed,"",RC Aalborg,2020-02-01,""
rcdenmark_9636,Repair Café Denmark,DNK,Husholdningsapparater ~ brødrister,Toaster,31,obh,"","",End of life,Lack of equipment,RC Aalborg,2020-02-01,""
rcdenmark_8342,Repair Café Denmark,DNK,Husholdningsapparater ~ Barbermaskine,Hair & beauty item,9,Braun,"","",End of life,Spare parts too expensive,RC Aalborg,2020-02-01,""
rcdenmark_8341,Repair Café Denmark,DNK,Husholdningsapparater ~ Stavblender,Food processor,37,obh,"","",End of life,No way to open product,RC Aalborg,2020-02-01,""
rcdenmark_8340,Repair Café Denmark,DNK,Andet ~ kamera,Digital compact camera,5,Leica,"","",Unknown,"",RC Aalborg,2020-02-01,""
rcdenmark_8338,Repair Café Denmark,DNK,AV-udstyr ~ radio,Portable radio,23,ældre model,"","",End of life,Item too worn out,RC Aalborg,2020-02-01,""
rcdenmark_8337,Repair Café Denmark,DNK,Husholdningsapparater ~ Dampstrygejern,Iron,40,Tefal,"","",End of life,"",RC Aalborg,2020-02-01,""
rcdenmark_7553,Repair Café Denmark,DNK,Andet ~ Digital Kamera,Digital compact camera,5,Canon,"","",Fixed,"",RC Aalborg,2020-02-01,""
rcdenmark_7551,Repair Café Denmark,DNK,Husholdningsapparater ~ robotstøvsuger,Vacuum,34,irobot,"","",Fixed,"",RC Aalborg,2020-02-25,""
rcdenmark_7550,Repair Café Denmark,DNK,Husholdningsapparater ~ foodprocessor,Food processor,37,Bosch,"","",Fixed,"",RC Aalborg,2020-02-25,""
rcdenmark_7545,Repair Café Denmark,DNK,Lamper ~ lysslange,Decorative or safety lights,3,Unknown,"","",End of life,Lack of equipment,RC Aalborg,2020-02-25,""
rcdenmark_7023,Repair Café Denmark,DNK,Lamper ~ Lyskæde,Decorative or safety lights,3,Jysk,"","",Fixed,"",RC Aalborg,2020-02-25,""
rcdenmark_7020,Repair Café Denmark,DNK,AV-udstyr ~ software,PC accessory,22,Huaweii,"","",Fixed,"",RC Aalborg,2020-02-25,""
rcdenmark_7019,Repair Café Denmark,DNK,Husholdningsapparater ~ håndstøvsuger,Vacuum,34,Nilfisk,"","",End of life,Lack of equipment,RC Aalborg,2020-02-25,""
rcdenmark_5619,Repair Café Denmark,DNK,Andet ~ blitz,Small home electrical,28,Nikon,"","",End of life,Lack of equipment,RC Aalborg,2020-02-25,""
rcdenmark_5618,Repair Café Denmark,DNK,Computere/tablets ~ computer,Desktop computer,4,Apple,"","",Fixed,"",RC Aalborg,2020-02-25,""
rcdenmark_5617,Repair Café Denmark,DNK,Cykler ~ el-cykel,Large home electrical,17,Giant,"","",Fixed,"",RC Aalborg,2020-02-25,""
rcdenmark_5616,Repair Café Denmark,DNK,Mobil/smartphone ~ mobil,Mobile,19,Apple,"","",Fixed,"",RC Aalborg,2020-02-25,""
rcdenmark_5614,Repair Café Denmark,DNK,Cykler ~ Cykelbatteri,Battery/charger/adapter,2,Unknown,"","",Fixed,"",RC Aalborg,2020-02-25,""
rcdenmark_5000,Repair Café Denmark,DNK,Husholdningsapparater ~ Hårtørrer,Hair dryer,39,Phillips,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_4999,Repair Café Denmark,DNK,AV-udstyr ~ CD afspiller,Hi-Fi separates,13,Panasonic,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_4358,Repair Café Denmark,DNK,Husholdningsapparater ~ Brødrister,Toaster,31,OBH,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_4357,Repair Café Denmark,DNK,Computere/tablets ~ Controller,PC accessory,22,Microsoft,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_4355,Repair Café Denmark,DNK,Husholdningsapparater ~ Espressomaskine,Coffee maker,36,Electrolux,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_4354,Repair Café Denmark,DNK,Husholdningsapparater ~ Hårtørrer,Hair dryer,39,Phillips,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_4353,Repair Café Denmark,DNK,AV-udstyr ~ CD afspiller,Hi-Fi separates,13,Panasonic,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_4352,Repair Café Denmark,DNK,Husholdningsapparater ~ Brødrister,Toaster,31,OBH,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_3814,Repair Café Denmark,DNK,Computere/tablets ~ Controller,PC accessory,22,Microsoft,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_3812,Repair Café Denmark,DNK,Husholdningsapparater ~ Espressomaskine,Coffee maker,36,Electrolux,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_3811,Repair Café Denmark,DNK,Husholdningsapparater ~ Hårtørrer,Hair dryer,39,Phillips,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_3810,Repair Café Denmark,DNK,AV-udstyr ~ CD afspiller,Hi-Fi separates,13,Panasonic,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_3809,Repair Café Denmark,DNK,Husholdningsapparater ~ Brødrister,Toaster,31,OBH,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_3808,Repair Café Denmark,DNK,Computere/tablets ~ Controller,PC accessory,22,Microsoft,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_3806,Repair Café Denmark,DNK,Husholdningsapparater ~ Espressomaskine,Coffee maker,36,Electrolux,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_3805,Repair Café Denmark,DNK,Husholdningsapparater ~ Hårtørrer,Hair dryer,39,Phillips,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_3804,Repair Café Denmark,DNK,AV-udstyr ~ CD afspiller,Hi-Fi separates,13,Panasonic,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_3803,Repair Café Denmark,DNK,Husholdningsapparater ~ Brødrister,Toaster,31,OBH,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_3802,Repair Café Denmark,DNK,Computere/tablets ~ Controller,PC accessory,22,Microsoft,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_3107,Repair Café Denmark,DNK,Husholdningsapparater ~ Espressomaskine,Coffee maker,36,Electrolux,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_3106,Repair Café Denmark,DNK,Husholdningsapparater ~ Hårtørrer,Hair dryer,39,Phillips,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_2791,Repair Café Denmark,DNK,AV-udstyr ~ CD afspiller,Hi-Fi separates,13,Panasonic,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_2790,Repair Café Denmark,DNK,Husholdningsapparater ~ Brødrister,Toaster,31,OBH,"","",Fixed,"",RC Aalborg,2020-03-07,""
rcdenmark_2789,Repair Café Denmark,DNK,Computere/tablets ~ Controller,PC accessory,22,Microsoft,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_2787,Repair Café Denmark,DNK,Husholdningsapparater ~ Espressomaskine,Coffee maker,36,Electrolux,"","",End of life,"",RC Aalborg,2020-03-07,""
rcdenmark_2784,Repair Café Denmark,DNK,AV-udstyr ~ printer,Printer/scanner,25,Epson,"","",End of life,Item too worn out,RC Aalborg,2020-09-08,""
rcdenmark_1037,Repair Café Denmark,DNK,AV-udstyr ~ el-løbehjul,Large home electrical,17,Kugoo es2,"","",Repairable,"",RC Aalborg,2020-09-08,""
rcdenmark_385,Repair Café Denmark,DNK,AV-udstyr ~ mobilfon,Mobile,19,oneplus,"","",Repairable,"",RC Aalborg,2020-09-08,""
rcdenmark_384,Repair Café Denmark,DNK,AV-udstyr ~ harddisk,PC accessory,22,Unknown,"","",End of life,Spare parts too expensive,RC Aalborg,2020-09-08,""
rcdenmark_15591,Repair Café Denmark,DNK,AV-udstyr ~ øretelefoner,Headphones,11,JBL,"","",End of life,"",RC Aalborg,2020-10-13,""
rcdenmark_15582,Repair Café Denmark,DNK,Andet ~ bærbar pc,Laptop,16,Lenovo,"","",Fixed,"",RC Aalborg,2020-10-13,""
rcdenmark_15579,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Hækkeklipper,Power tool,24,Bosch,"","",Unknown,"",RC Aalborg,2021-11-06,""
rcdenmark_15578,Repair Café Denmark,DNK,Lamper ~ Skrivebordslampe,Lamp,15,Belux,"","",Fixed,"",RC Aalborg,2021-11-06,""
rcdenmark_15577,Repair Café Denmark,DNK,Husholdningsapparater ~ Vægur,Watch/clock,35,Junghans,"","",Repairable,"",RC Aalborg,2021-11-06,""
rcdenmark_15576,Repair Café Denmark,DNK,Lamper ~ Standerlampe,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2021-11-06,""
rcdenmark_15575,Repair Café Denmark,DNK,Lamper ~ Standerlambe,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2021-11-06,""
rcdenmark_15574,Repair Café Denmark,DNK,AV-udstyr ~ Pladespiller,Hi-Fi separates,13,Technics,"","",End of life,Spare parts too expensive,RC Aalborg,2021-11-06,""
rcdenmark_15573,Repair Café Denmark,DNK,Lamper ~ Lyskæde,Decorative or safety lights,3,Unknown,"","",Fixed,"",RC Aalborg,2021-11-06,""
rcdenmark_15572,Repair Café Denmark,DNK,Lamper ~ Lysjuletræ,Decorative or safety lights,3,Unknown,"","",Fixed,"",RC Aalborg,2021-12-04,""
rcdenmark_15571,Repair Café Denmark,DNK,Husholdningsapparater ~ Brødrister,Toaster,31,CE,"","",End of life,"",RC Aalborg,2022-03-05,""
rcdenmark_15569,Repair Café Denmark,DNK,AV-udstyr ~ Musikanlæg,Hi-Fi integrated,12,Sony,"","",Fixed,"",RC Aalborg,2022-03-05,""
rcdenmark_15568,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2022-03-05,""
rcdenmark_15567,Repair Café Denmark,DNK,AV-udstyr ~ Printer,Printer/scanner,25,HP,"","",End of life,"",RC Aalborg,2022-03-05,""
rcdenmark_15566,Repair Café Denmark,DNK,Husholdningsapparater ~ Elkeddel,Kettle,14,OBH,"","",End of life,Lack of equipment,RC Aalborg,2022-04-02,""
rcdenmark_15565,Repair Café Denmark,DNK,AV-udstyr ~ Kamera,Digital compact camera,5,Leica,"","",Fixed,"",RC Aalborg,2022-04-02,""
rcdenmark_15563,Repair Café Denmark,DNK,AV-udstyr ~ CD,Hi-Fi separates,13,Pioneer,"","",End of life,Item too worn out,RC Aalborg,2022-04-02,""
rcdenmark_15562,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Græstrimmer,Power tool,24,Bosch,"","",End of life,Spare parts too expensive,RC Aalborg,2022-04-02,""
rcdenmark_15561,Repair Café Denmark,DNK,Husholdningsapparater ~ Køkkenmaskine,Food processor,37,Kenwood,"","",Fixed,"",RC Aalborg,2022-10-01,""
rcdenmark_15560,Repair Café Denmark,DNK,AV-udstyr ~ playstation,Games console,38,sony,"","",Fixed,"",RC Aalborg,2022-10-01,""
rcdenmark_15559,Repair Café Denmark,DNK,Andet ~ Massage pistol,Small home electrical,28,Zenkuru,"","",Fixed,"",RC Aalborg,2022-10-01,""
rcdenmark_15558,Repair Café Denmark,DNK,Legetøj ~ Legetøj,Toy,32,Unknown,"","",Fixed,"",RC Aalborg,2023-03-04,""
rcdenmark_15557,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Colors,"","",Fixed,"",RC Aalborg,2023-03-04,""
rcdenmark_15556,Repair Café Denmark,DNK,AV-udstyr ~ Cd-afspiller,Hi-Fi separates,13,Phillips,"","",Unknown,"",RC Aalborg,2023-03-04,""
rcdenmark_15555,Repair Café Denmark,DNK,Husholdningsapparater ~ Printplade,Small home electrical,28,Unknown,"","",Fixed,"",RC Aalborg,2023-03-04,""
rcdenmark_15554,Repair Café Denmark,DNK,AV-udstyr ~ transister,Portable radio,23,Denver,"","",Fixed,"",RC Aalborg,2023-04-01,""
rcdenmark_15553,Repair Café Denmark,DNK,AV-udstyr ~ ur,Watch/clock,35,Rolex,"","",End of life,Spare parts not available,RC Aalborg,2023-04-01,""
rcdenmark_15552,Repair Café Denmark,DNK,AV-udstyr ~ ur,Watch/clock,35,Casio,"","",Repairable,"",RC Aalborg,2023-04-01,""
rcdenmark_15551,Repair Café Denmark,DNK,Husholdningsapparater ~ Fyntørrer,Hair dryer,39,Remington,"","",Fixed,"",RC Aalborg,2023-04-01,""
rcdenmark_15550,Repair Café Denmark,DNK,Husholdningsapparater ~ næsehårstrimmer,Hair & beauty item,9,Braun,"","",Fixed,"",RC Aalborg,2023-04-01,""
rcdenmark_15549,Repair Café Denmark,DNK,Husholdningsapparater ~ Lampe,Lamp,15,Unknown,"","",Unknown,"",RC Aalborg,2023-04-01,""
rcdenmark_15548,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Græstrimmer,Power tool,24,Unknown,"","",Fixed,"",RC Aalborg,2023-11-04,""
rcdenmark_15547,Repair Café Denmark,DNK,Husholdningsapparater ~ Kaffekværn,Food processor,37,Bodum,"","",End of life,"",RC Aalborg,2023-11-04,""
rcdenmark_15546,Repair Café Denmark,DNK,Mobil/smartphone ~ RC-bil,Toy,32,Unknown,"","",End of life,"",RC Aalborg,2023-11-04,""
rcdenmark_15545,Repair Café Denmark,DNK,Computere/tablets ~ Stationær computer,Desktop computer,4,Unknown,"","",End of life,Repair information not available,RC Aalborg,2023-11-04,""
rcdenmark_15544,Repair Café Denmark,DNK,AV-udstyr ~ CD afspiller,Hi-Fi separates,13,Unknown,"","",Fixed,"",RC Aalborg,2023-11-04,""
rcdenmark_15543,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Unknown,"","",Fixed,"",RC Aalborg,2023-11-04,""
rcdenmark_15542,Repair Café Denmark,DNK,Andet ~ Lys-billede fremviser,Projector,26,Braun Nurnberg,"","",Fixed,"",RC Aalborg,2023-11-04,""
rcdenmark_15541,Repair Café Denmark,DNK,Husholdningsapparater ~ Køkkenvægt,Small kitchen item,29,Unknown,"","",Fixed,"",RC Aalborg,2023-11-04,""
rcdenmark_15539,Repair Café Denmark,DNK,AV-udstyr ~ DAB Radio,Portable radio,23,Unknown,"","",Unknown,"",RC Aalborg,2023-11-04,""
rcdenmark_15538,Repair Café Denmark,DNK,Computere/tablets ~ Tablet,Tablet,30,Lenovo,"","",Fixed,"",RC Aalborg,2023-11-04,""
rcdenmark_15537,Repair Café Denmark,DNK,Computere/tablets ~ Stationær computer,Desktop computer,4,Unknown,"","",Fixed,"",RC Aalborg,2023-11-04,""
rcdenmark_15536,Repair Café Denmark,DNK,Computere/tablets ~ Bærbar,Laptop,16,HP,"","",End of life,Repair information not available,RC Aalborg,2023-11-04,""
rcdenmark_15535,Repair Café Denmark,DNK,Husholdningsapparater ~ KitchenAid,Food processor,37,KitchenAid,"","",Fixed,"",RC Aalborg,2023-11-04,""
rcdenmark_15532,Repair Café Denmark,DNK,Husholdningsapparater ~ Rørre-maskine,Food processor,37,Kenwood,"","",End of life,Lack of equipment,RC Aalborg,2023-12-02,""
rcdenmark_15531,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Messing,"","",Fixed,"",RC Aalborg,2023-12-02,""
rcdenmark_15530,Repair Café Denmark,DNK,AV-udstyr ~ Printer,Printer/scanner,25,HP,"","",Fixed,"",RC Aalborg,2023-12-02,""
rcdenmark_15529,Repair Café Denmark,DNK,AV-udstyr ~ Glattejern,Hair & beauty item,9,ghd,"","",Fixed,"",RC Aalborg,2023-12-02,""
rcdenmark_15235,Repair Café Denmark,DNK,AV-udstyr ~ Blu-ray afspiller,TV and gaming-related accessories,33,Samsung,"","",End of life,"",RC Aalborg,2023-12-02,""
rcdenmark_15234,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Stiksav,Power tool,24,Kina,"","",Fixed,"",RC Aalborg,2023-12-02,""
rcdenmark_15233,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2023-12-02,""
rcdenmark_15232,Repair Café Denmark,DNK,Lamper ~ Lampet,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15231,Repair Café Denmark,DNK,Lamper ~ Lampet,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15230,Repair Café Denmark,DNK,Lamper ~ Lampet,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15229,Repair Café Denmark,DNK,Andet ~ Symaskine,Sewing machine,27,Unknown,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15228,Repair Café Denmark,DNK,Lamper ~ Gulvlampe,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15169,Repair Café Denmark,DNK,Lamper ~ Gulvlampe,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15168,Repair Café Denmark,DNK,Husholdningsapparater ~ Brødrister,Toaster,31,Unknown,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15167,Repair Café Denmark,DNK,Husholdningsapparater ~ Espressomaskine,Coffee maker,36,Siemens,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15165,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Skruemaskine,Power tool,24,RYOBI R4SDP,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15164,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Skruemaskine,Power tool,24,RYOBI R4SDP,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15163,Repair Café Denmark,DNK,AV-udstyr ~ cd/båndafspiller,Hi-Fi separates,13,Unknown,"","",Fixed,"",RC Aalborg,2024-01-06,""
rcdenmark_15162,Repair Café Denmark,DNK,AV-udstyr ~ cd/båndafspiller,Hi-Fi separates,13,SONY CMT-NE3,"","",End of life,Spare parts not available,RC Aalborg,2024-01-06,""
rcdenmark_15161,Repair Café Denmark,DNK,Husholdningsapparater ~ Barbermaskine,Hair & beauty item,9,Philips,"","",End of life,Lack of equipment,RC Aalborg,2024-01-06,""
rcdenmark_15160,Repair Café Denmark,DNK,Husholdningsapparater ~ Krøllejern,Hair & beauty item,9,Carmen Curles,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15159,Repair Café Denmark,DNK,Computere/tablets ~ Skakcomputer,Handheld entertainment device,10,Super Crown,"","",Repairable,"",RC Aalborg,2024-04-06,""
rcdenmark_15158,Repair Café Denmark,DNK,Husholdningsapparater ~ Symaskine,Sewing machine,27,Husqvarna,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15157,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Electrolux,"","",End of life,Repair information not available,RC Aalborg,2024-04-06,""
rcdenmark_15156,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Skruemaskine,Power tool,24,Bosch,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15155,Repair Café Denmark,DNK,Husholdningsapparater ~ Strygejern,Iron,40,OBH,"","",End of life,Spare parts not available,RC Aalborg,2024-04-06,""
rcdenmark_15154,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Miele,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15153,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Miele,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15152,Repair Café Denmark,DNK,Husholdningsapparater ~ Strygejern,Iron,40,Philips,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15151,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvstuger,Vacuum,34,Miele,"","",End of life,Lack of equipment,RC Aalborg,2024-04-06,""
rcdenmark_15149,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Bosch,"","",End of life,"",RC Aalborg,2024-04-06,""
rcdenmark_15148,Repair Café Denmark,DNK,Husholdningsapparater ~ Køkkenvægt,Small kitchen item,29,Trend,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15146,Repair Café Denmark,DNK,Husholdningsapparater ~ Radio,Portable radio,23,Unknown,"","",End of life,Spare parts not available,RC Aalborg,2024-04-06,""
rcdenmark_15145,Repair Café Denmark,DNK,Husholdningsapparater ~ Kaffemaskine,Coffee maker,36,Nespresso,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15144,Repair Café Denmark,DNK,Husholdningsapparater ~ Stavblender,Food processor,37,Braum,"","",End of life,No way to open product,RC Aalborg,2024-04-06,""
rcdenmark_15143,Repair Café Denmark,DNK,Husholdningsapparater ~ Hårtøre,Hair dryer,39,Gun Britt,"","",Unknown,"",RC Aalborg,2024-04-06,""
rcdenmark_15142,Repair Café Denmark,DNK,Husholdningsapparater ~ Krøllejern,Hair & beauty item,9,OBH,"","",End of life,No way to open product,RC Aalborg,2024-04-06,""
rcdenmark_15141,Repair Café Denmark,DNK,Husholdningsapparater ~ Blender,Food processor,37,Sartja,"","",Repairable,"",RC Aalborg,2024-04-06,""
rcdenmark_15140,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Electrolux,"","",Unknown,"",RC Aalborg,2024-04-06,""
rcdenmark_15139,Repair Café Denmark,DNK,Husholdningsapparater ~ Håndmixer,Food processor,37,Bosch,"","",Unknown,"",RC Aalborg,2024-04-06,""
rcdenmark_15138,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Miele,"","",End of life,"",RC Aalborg,2024-04-06,""
rcdenmark_15137,Repair Café Denmark,DNK,Husholdningsapparater ~ Kaffemaskine,Coffee maker,36,Philips,"","",Unknown,"",RC Aalborg,2024-04-06,""
rcdenmark_15136,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Symaskine,Sewing machine,27,Ricard,"","",Fixed,"",RC Aalborg,2024-04-06,""
rcdenmark_15135,Repair Café Denmark,DNK,Husholdningsapparater ~ Køkkenvægt,Small kitchen item,29,COOP,"","",End of life,Lack of equipment,RC Aalborg,2024-04-06,""
rcdenmark_15134,Repair Café Denmark,DNK,Lamper ~ USB lampe,Lamp,15,Unknown,"","",Unknown,"",RC Aalborg,2024-04-06,""
rcdenmark_15133,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Bosch,"","",Unknown,"",RC Aalborg,2024-04-06,""
rcdenmark_15132,Repair Café Denmark,DNK,Husholdningsapparater ~ Hårtøre,Hair dryer,39,Loyal,"","",Unknown,"",RC Aalborg,2024-04-06,""
rcdenmark_15131,Repair Café Denmark,DNK,Husholdningsapparater ~ Kaffemaskine,Coffee maker,36,Siemens,"","",End of life,Spare parts too expensive,RC Aalborg,2024-04-06,""
rcdenmark_15130,Repair Café Denmark,DNK,Husholdningsapparater ~ Sysmaskine,Sewing machine,27,Singer,"","",Fixed,"",RC Aalborg,2024-05-04,""
rcdenmark_15129,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Electrolux,"","",Fixed,"",RC Aalborg,2024-05-04,""
rcdenmark_15128,Repair Café Denmark,DNK,Husholdningsapparater,Small home electrical,28,Unknown,"","",End of life,"",RC Aalborg,2024-05-04,""
rcdenmark_15126,Repair Café Denmark,DNK,Husholdningsapparater ~ Lampe,Lamp,15,Unknown,"","",Fixed,"",RC Aalborg,2024-05-04,""
