id,data_provider,country,partner_product_category,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
rcdenmark_38566,Repair Café Denmark,DNK,Lamper ~ Loft lampe,Lamp,15,Unknown,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7551,Repair Café Denmark,DNK,Husholdningsapparater ~ støvsuger,Vacuum,34,Volta,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7550,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Plænelufter,Large home electrical,17,Unknown,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_40772,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Buskrydder,Power tool,24,Unknown,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_41565,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Oplader,Battery/charger/adapter,2,Unknown,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7547,Repair Café Denmark,DNK,Husholdningsapparater ~ Brødrister,Toaster,31,Kitchen aid,"","",End of life,Lack of equipment,Grønt Værksted Langaa,2025-07-01,""
rcdenmark_43065,Repair Café Denmark,DNK,Computere/tablets ~ Laptop,Laptop,16,HP,"","",End of life,Lack of equipment,Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7545,Repair Café Denmark,DNK,Andet ~ Armbåndsur,Watch/clock,35,Unknown,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_44491,Repair Café Denmark,DNK,Værktøj/haveredskaber ~ Hækkesaks,Power tool,24,Unknown,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7024,Repair Café Denmark,DNK,Lamper ~ Lyskæde,Decorative or safety lights,3,Unknown,"","",End of life,Repair information not available,Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7023,Repair Café Denmark,DNK,Legetøj ~ Secboard,Toy,32,Unknown,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7020,Repair Café Denmark,DNK,Husholdningsapparater ~ Elovn,Large home electrical,17,Gorenje,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7019,Repair Café Denmark,DNK,Husholdningsapparater ~ Food processor,Food processor,37,KRUPS,"","",Fixed,"",Grønt Værksted Langaa,2025-07-01,""
rcdenmark_7016,Repair Café Denmark,DNK,AV-udstyr ~ kanal til mixer pult,Hi-Fi separates,13,Unknown,"","",Fixed,"",Albertslund,2021-11-21,""
rcdenmark_6692,Repair Café Denmark,DNK,AV-udstyr ~ røgmaskine,Large home electrical,17,Unknown,"","",Fixed,"",Albertslund,2021-11-21,""
rcdenmark_6691,Repair Café Denmark,DNK,AV-udstyr ~ Mikrofoner og udstyr dertil,Small home electrical,28,Unknown,"","",Fixed,"",Albertslund,2021-11-21,""
rcdenmark_5617,Repair Café Denmark,DNK,Husholdningsapparater ~ røremaskine,Food processor,37,Kitchen Aid,"","",Fixed,"",Albertslund,2022-01-16,""
rcdenmark_5616,Repair Café Denmark,DNK,AV-udstyr ~ forlængerledning,Battery/charger/adapter,2,IKEA,"","",End of life,No way to open product,Albertslund,2022-01-16,""
rcdenmark_5614,Repair Café Denmark,DNK,Husholdningsapparater ~ symaskine,Sewing machine,27,elna,"","",Fixed,"",Albertslund,2022-03-20,""
rcdenmark_47293,Repair Café Denmark,DNK,Husholdningsapparater ~ Juicer,Food processor,37,Hurom,"","",End of life,Repair information not available,Albertslund,2022-03-20,""
rcdenmark_4358,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Unknown,"","",End of life,Lack of equipment,Albertslund,2022-08-15,""
rcdenmark_4357,Repair Café Denmark,DNK,Husholdningsapparater ~ Souvide,Small kitchen item,29,Unknown,"","",Unknown,"",Albertslund,2022-08-15,""
rcdenmark_4356,Repair Café Denmark,DNK,Husholdningsapparater ~ Glattejern,Hair & beauty item,9,Unknown,"","",End of life,Item too worn out,Albertslund,2022-08-15,""
rcdenmark_4355,Repair Café Denmark,DNK,AV-udstyr ~ Håndmixer,Food processor,37,Bosh,"","",Fixed,"",Albertslund,2022-08-15,""
rcdenmark_4354,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Unknown,"","",Fixed,"",Albertslund,2022-08-15,""
rcdenmark_4352,Repair Café Denmark,DNK,Husholdningsapparater ~ Ventilator,Fan,7,Unknown,"","",End of life,Lack of equipment,Albertslund,2022-08-15,""
rcdenmark_3814,Repair Café Denmark,DNK,Husholdningsapparater ~ Ventilator,Fan,7,Unknown,"","",End of life,Repair information not available,Albertslund,2022-08-15,""
rcdenmark_3813,Repair Café Denmark,DNK,Husholdningsapparater ~ Epilator,Hair & beauty item,9,Unknown,"","",Unknown,"",Albertslund,2022-08-15,""
rcdenmark_3812,Repair Café Denmark,DNK,Husholdningsapparater ~ Fnugshaver,Small home electrical,28,Unknown,"","",Unknown,"",Albertslund,2022-08-15,""
rcdenmark_3810,Repair Café Denmark,DNK,AV-udstyr ~ Robotstøvsuger,Vacuum,34,Bosh,"","",End of life,"",Albertslund,2022-09-19,""
rcdenmark_3809,Repair Café Denmark,DNK,AV-udstyr ~ Lysstofrør,Decorative or safety lights,3,Unknown,"","",End of life,Repair information not available,Albertslund,2022-09-19,""
rcdenmark_3808,Repair Café Denmark,DNK,AV-udstyr ~ Pcmus,PC accessory,22,Unknown,"","",End of life,Item too worn out,Albertslund,2022-09-19,""
rcdenmark_3806,Repair Café Denmark,DNK,AV-udstyr ~ Batteri,Battery/charger/adapter,2,Roomba,"","",Fixed,"",Albertslund,2022-09-19,""
rcdenmark_3802,Repair Café Denmark,DNK,AV-udstyr ~ Lygte,Lamp,15,Unknown,"","",Fixed,"",Albertslund,2022-11-21,""
rcdenmark_2787,Repair Café Denmark,DNK,Husholdningsapparater ~ Blender,Food processor,37,Unknown,"","",Unknown,"",Albertslund,2022-12-12,""
rcdenmark_25709,Repair Café Denmark,DNK,Husholdningsapparater ~ Robotstøvsuger,Vacuum,34,Roborovk,"","",Fixed,"",Albertslund,2022-12-12,""
rcdenmark_2784,Repair Café Denmark,DNK,AV-udstyr ~ DVD,TV and gaming-related accessories,33,Unknown,"","",Fixed,"",Albertslund,2022-12-12,""
rcdenmark_1039,Repair Café Denmark,DNK,Cykler ~ Cykellygte,Decorative or safety lights,3,Unknown,"","",Fixed,"",Albertslund,2022-12-12,""
rcdenmark_1038,Repair Café Denmark,DNK,AV-udstyr ~ Sorround anlæg,Hi-Fi integrated,12,Unknown,"","",Fixed,"",Albertslund,2022-12-12,""
rcdenmark_1036,Repair Café Denmark,DNK,Andet ~ Julelys,Decorative or safety lights,3,Ikea,"","",End of life,"",Albertslund,2022-12-12,""
rcdenmark_383,Repair Café Denmark,DNK,Cykler ~ Cykellygte,Decorative or safety lights,3,Unknown,"","",End of life,Lack of equipment,Albertslund,2023-02-12,""
rcdenmark_15584,Repair Café Denmark,DNK,Husholdningsapparater ~ røremaskine,Food processor,37,Kenwood,"","",End of life,Lack of equipment,Albertslund,2023-03-27,""
rcdenmark_15583,Repair Café Denmark,DNK,Husholdningsapparater ~ Føntørrer,Hair dryer,39,Braun,"","",Fixed,"",Albertslund,2023-03-27,""
rcdenmark_15580,Repair Café Denmark,DNK,Husholdningsapparater ~ Gulvvasker,Power tool,24,Unknown,"","",Fixed,"",Albertslund,2023-03-27,""
rcdenmark_15577,Repair Café Denmark,DNK,AV-udstyr ~ Canon 179 spejlrefleks kamera,DSLR/video camera,6,Canon,"","",End of life,Lack of equipment,Albertslund,2023-04-24,""
rcdenmark_15576,Repair Café Denmark,DNK,AV-udstyr ~ Canon,Digital compact camera,5,Canon,"","",Fixed,"",Albertslund,2023-04-24,""
rcdenmark_15575,Repair Café Denmark,DNK,AV-udstyr ~ Højttaler,Hi-Fi separates,13,Harman/kardon,"","",End of life,"",Albertslund,2023-04-24,""
rcdenmark_15573,Repair Café Denmark,DNK,AV-udstyr ~ Carmen curlers,Hair & beauty item,9,Carmen curlers,"","",Fixed,"",Albertslund,2023-04-24,""
rcdenmark_15572,Repair Café Denmark,DNK,AV-udstyr ~ Carmen curlers,Hair & beauty item,9,Carmen curlers,"","",End of life,"",Albertslund,2023-04-24,""
rcdenmark_15565,Repair Café Denmark,DNK,AV-udstyr ~ Høretelefoner,Headphones,11,AKG,"","",Fixed,"",Albertslund,2023-04-29,""
rcdenmark_15564,Repair Café Denmark,DNK,AV-udstyr ~ Brødrister,Toaster,31,Exido,"","",End of life,"",Albertslund,2023-05-15,""
rcdenmark_15562,Repair Café Denmark,DNK,Husholdningsapparater ~ Håndmixer,Food processor,37,Unknown,"","",Unknown,"",Albertslund,2023-05-15,""
rcdenmark_15559,Repair Café Denmark,DNK,Husholdningsapparater ~ Symaskine,Sewing machine,27,Pfaff,"","",Fixed,"",Albertslund,2023-06-26,""
rcdenmark_15557,Repair Café Denmark,DNK,AV-udstyr ~ Radio,Portable radio,23,Zenia,"","",End of life,Lack of equipment,Albertslund,2023-06-26,""
rcdenmark_15556,Repair Café Denmark,DNK,Husholdningsapparater ~ Strygejern,Iron,40,Philips,"","",Fixed,"",Albertslund,2023-06-26,""
rcdenmark_15555,Repair Café Denmark,DNK,Husholdningsapparater ~ Røremaskine,Food processor,37,Turmix,"","",Fixed,"",Albertslund,2023-06-26,""
rcdenmark_15554,Repair Café Denmark,DNK,Husholdningsapparater ~ Elektrisk skrubber,Small home electrical,28,Unknown,"","",Fixed,"",Albertslund,2023-06-26,""
rcdenmark_15553,Repair Café Denmark,DNK,Husholdningsapparater ~ blæser,Fan,7,Unknown,"","",Fixed,"",Albertslund,2023-08-28,""
rcdenmark_15552,Repair Café Denmark,DNK,Husholdningsapparater ~ Røremaskine,Food processor,37,Unknown,"","",Fixed,"",Albertslund,2023-08-28,""
rcdenmark_15551,Repair Café Denmark,DNK,Husholdningsapparater ~ Kaffemaskine,Coffee maker,36,Nespresso,"","",Unknown,"",Albertslund,2023-08-28,""
rcdenmark_15550,Repair Café Denmark,DNK,Husholdningsapparater ~ symaskine,Sewing machine,27,Singer,"","",Fixed,"",Albertslund,2023-08-28,""
rcdenmark_15548,Repair Café Denmark,DNK,Husholdningsapparater ~ symaskine,Sewing machine,27,pfaff,"","",Fixed,"",Albertslund,2023-08-28,""
rcdenmark_15547,Repair Café Denmark,DNK,AV-udstyr ~ gettho blaster,Hi-Fi integrated,12,grundig,"","",Fixed,"",Albertslund,2023-08-28,""
rcdenmark_15545,Repair Café Denmark,DNK,Husholdningsapparater ~ Symaskine,Sewing machine,27,Singer,"","",Fixed,"",Albertslund,2023-09-18,""
rcdenmark_15544,Repair Café Denmark,DNK,Husholdningsapparater ~ mikroskop,Small home electrical,28,Unknown,"","",End of life,"",Albertslund,2023-09-18,""
rcdenmark_15543,Repair Café Denmark,DNK,Husholdningsapparater ~ blæser,Fan,7,Unknown,"","",End of life,Spare parts not available,Albertslund,2023-09-18,""
rcdenmark_15542,Repair Café Denmark,DNK,Andet ~ Elektronisk lås,Small home electrical,28,ruko,"","",End of life,Item too worn out,Albertslund,2023-09-18,""
rcdenmark_15540,Repair Café Denmark,DNK,AV-udstyr ~ høretelefoner,Headphones,11,Sleepphones,"","",Fixed,"",Albertslund,2023-10-16,""
rcdenmark_15539,Repair Café Denmark,DNK,Husholdningsapparater ~ Røremaskine,Food processor,37,OBH Nordica,"","",End of life,Spare parts not available,Albertslund,2023-10-16,""
rcdenmark_15536,Repair Café Denmark,DNK,AV-udstyr ~ Fjernbetjening,TV and gaming-related accessories,33,NAD,"","",Unknown,"",Albertslund,2023-10-16,""
rcdenmark_15535,Repair Café Denmark,DNK,AV-udstyr ~ Hørebøffer,Headphones,11,Hyper x,"","",End of life,Repair information not available,Albertslund,2023-10-16,""
rcdenmark_15534,Repair Café Denmark,DNK,Cykler ~ oplader til elcykel,Battery/charger/adapter,2,TransX,"","",Fixed,"",Albertslund,2023-10-16,""
rcdenmark_15532,Repair Café Denmark,DNK,Husholdningsapparater ~ Symaskine,Sewing machine,27,Queen Deluxe,"","",Fixed,"",Albertslund,2023-10-16,""
rcdenmark_15531,Repair Café Denmark,DNK,AV-udstyr ~ Walkman,Handheld entertainment device,10,Sony,"","",End of life,Repair information not available,Albertslund,2023-10-16,""
rcdenmark_15529,Repair Café Denmark,DNK,AV-udstyr ~ Keyboard,Musical instrument,20,Roland e 86,"","",End of life,Repair information not available,Albertslund,2023-10-16,""
rcdenmark_15234,Repair Café Denmark,DNK,Husholdningsapparater ~ vejrstation,Tablet,30,Imerco,"","",End of life,Lack of equipment,Albertslund,2023-11-20,""
rcdenmark_15233,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Miele,"","",Fixed,"",Albertslund,2023-11-20,""
rcdenmark_15229,Repair Café Denmark,DNK,Mobil/smartphone ~ Mobil,Mobile,19,Iphone,"","",Fixed,"",Albertslund,2023-11-20,""
rcdenmark_15168,Repair Café Denmark,DNK,Computere/tablets ~ Bærbar,Laptop,16,Dell Inspiron 3593,"","",Fixed,"",Albertslund,2023-11-20,""
rcdenmark_15166,Repair Café Denmark,DNK,Husholdningsapparater ~ Symaskine,Sewing machine,27,Pfaff,"","",Fixed,"",Albertslund,2023-11-20,""
rcdenmark_15164,Repair Café Denmark,DNK,Lamper ~ Elektrisk syvarmet adventslysestage,Decorative or safety lights,3,Unknown,"","",Fixed,"",Albertslund,2023-12-18,""
rcdenmark_15163,Repair Café Denmark,DNK,Lamper ~ Elektrisk stearinlys,Decorative or safety lights,3,Mono design,"","",Fixed,"",Albertslund,2023-12-18,""
rcdenmark_15162,Repair Café Denmark,DNK,Husholdningsapparater ~ Massageapparat,Small home electrical,28,Unknown,"","",Fixed,"",Albertslund,2023-12-18,""
rcdenmark_15160,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Dyson v7,"","",Fixed,"",Albertslund,2023-12-18,""
rcdenmark_15159,Repair Café Denmark,DNK,Husholdningsapparater ~ Håndmixer,Food processor,37,Braun,"","",End of life,"",Albertslund,2023-12-18,""
rcdenmark_15158,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Halo design,"","",Fixed,"",Albertslund,2023-12-18,""
rcdenmark_15156,Repair Café Denmark,DNK,Andet ~ Dørklokke,Small home electrical,28,Unknown,"","",Fixed,"",Albertslund,2023-12-18,""
rcdenmark_15154,Repair Café Denmark,DNK,AV-udstyr ~ Dap-radio,Portable radio,23,Prosonic,"","",Fixed,"",Albertslund,2024-01-15,""
rcdenmark_15153,Repair Café Denmark,DNK,AV-udstyr ~ radio/båndspiller,Hi-Fi separates,13,Phillips,"","",End of life,Spare parts not available,Albertslund,2024-01-15,""
rcdenmark_15152,Repair Café Denmark,DNK,Computere/tablets ~ computer,Desktop computer,4,Lenovo,"","",Fixed,"",Albertslund,2024-01-15,""
rcdenmark_15151,Repair Café Denmark,DNK,Husholdningsapparater ~ robotstøvsuger,Vacuum,34,Unknown,"","",Fixed,"",Albertslund,2024-01-15,""
rcdenmark_15149,Repair Café Denmark,DNK,Husholdningsapparater ~ Ovn,Large home electrical,17,Siemens,"","",Fixed,"",Albertslund,2024-03-18,""
rcdenmark_15146,Repair Café Denmark,DNK,Husholdningsapparater ~ Symaskine,Sewing machine,27,Singer,"","",Fixed,"",Albertslund,2024-04-22,""
rcdenmark_15144,Repair Café Denmark,DNK,AV-udstyr ~ Forstærker,Hi-Fi separates,13,Samsung,"","",End of life,"",Albertslund,2024-04-22,""
rcdenmark_15143,Repair Café Denmark,DNK,AV-udstyr ~ Printer,Printer/scanner,25,Canon,"","",End of life,"",Albertslund,2024-04-22,""
rcdenmark_15142,Repair Café Denmark,DNK,AV-udstyr ~ Radio med bånd,Hi-Fi separates,13,B&O,"","",Fixed,"",Albertslund,2024-04-22,""
rcdenmark_15141,Repair Café Denmark,DNK,AV-udstyr ~ Pc,Desktop computer,4,Lenovo,"","",Fixed,"",Albertslund,2024-04-22,""
rcdenmark_15139,Repair Café Denmark,DNK,Computere/tablets ~ Samsung Galaxy,Mobile,19,Samsung,"","",Fixed,"",Albertslund,2024-04-22,""
rcdenmark_15138,Repair Café Denmark,DNK,Husholdningsapparater ~ Håndmixer,Food processor,37,Turmix,"","",End of life,Item too worn out,Albertslund,2024-04-22,""
rcdenmark_15137,Repair Café Denmark,DNK,Husholdningsapparater ~ Kaffemaskine,Coffee maker,36,Braun,"","",End of life,No way to open product,Albertslund,2024-04-22,""
rcdenmark_15130,Repair Café Denmark,DNK,Lamper ~ Arkitekt lamper,Lamp,15,Unknown,"","",Fixed,"",Albertslund,2024-10-28,""
rcdenmark_15127,Repair Café Denmark,DNK,Legetøj ~ Motorsav,Toy,32,Bosh,"","",Unknown,"",Albertslund,2024-06-17,""
rcdenmark_15126,Repair Café Denmark,DNK,Legetøj ~ Walkie Talkie,Handheld entertainment device,10,Unknown,"","",Unknown,"",Albertslund,2024-06-17,""
rcdenmark_15125,Repair Café Denmark,DNK,AV-udstyr ~ fjernbetjening,TV and gaming-related accessories,33,panasonic,"","",Fixed,"",Albertslund,2024-08-26,""
rcdenmark_15124,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Electrolux,"","",Fixed,"",Albertslund,2024-08-26,""
rcdenmark_15121,Repair Café Denmark,DNK,Husholdningsapparater ~ symaskine,Sewing machine,27,hugin,"","",Fixed,"",Albertslund,2024-09-16,""
rcdenmark_15120,Repair Café Denmark,DNK,Husholdningsapparater ~ overlocker,Sewing machine,27,Pfaff,"","",Fixed,"",Albertslund,2024-10-07,""
rcdenmark_15119,Repair Café Denmark,DNK,Husholdningsapparater ~ elkedel,Kettle,14,bosch,"","",Fixed,"",Albertslund,2024-10-07,""
rcdenmark_15118,Repair Café Denmark,DNK,Husholdningsapparater ~ kækkenvægt,Small home electrical,28,OBH,"","",Fixed,"",Albertslund,2024-10-07,""
rcdenmark_15115,Repair Café Denmark,DNK,Husholdningsapparater ~ Støvsuger,Vacuum,34,Eletrolux,"","",Fixed,"",Albertslund,2024-10-28,""
rcdenmark_15113,Repair Café Denmark,DNK,Husholdningsapparater ~ kaffemaskine,Coffee maker,36,nespresso,"","",End of life,Repair information not available,Albertslund,2024-10-28,""
rcdenmark_15112,Repair Café Denmark,DNK,Husholdningsapparater ~ Blender,Food processor,37,Braun,"","",End of life,Lack of equipment,Albertslund,2025-03-10,""
rcdenmark_15111,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Belid,"","",End of life,Lack of equipment,Albertslund,2025-03-10,""
rcdenmark_15110,Repair Café Denmark,DNK,Lamper ~ Lampe,Lamp,15,Anastasia,"","",Fixed,"",Albertslund,2025-03-10,""
rcdenmark_15109,Repair Café Denmark,DNK,Legetøj ~ LED Stearinlys,Decorative or safety lights,3,Unknown,"","",Fixed,"",Albertslund,2025-03-10,""
rcdenmark_15104,Repair Café Denmark,DNK,AV-udstyr ~ DVD afspiller,TV and gaming-related accessories,33,LG,"","",Fixed,"",Albertslund,2025-04-07,""
rcdenmark_28728,Repair Café Denmark,DNK,AV-udstyr ~ Støvsuger,Vacuum,34,Optimize,"","",Fixed,"",Albertslund,2025-04-07,""
rcdenmark_15102,Repair Café Denmark,DNK,AV-udstyr ~ DVD afspiller,TV and gaming-related accessories,33,LG,"","",Unknown,"",Albertslund,2025-04-07,""
rcdenmark_15096,Repair Café Denmark,DNK,Husholdningsapparater ~ Kaffemaskine,Coffee maker,36,Siemens,"","",Fixed,"",Albertslund,2025-05-12,""
rcdenmark_15082,Repair Café Denmark,DNK,Transistor med dvd og kasette - den er død,Hi-Fi separates,13,Denver,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15081,Repair Café Denmark,DNK,Printer - død tror det er strøm,Printer/scanner,25,Lexmark,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15080,Repair Café Denmark,DNK,Bogo anlæg - har brugsaanvisning med,Small home electrical,28,B og O,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15079,Repair Café Denmark,DNK,Blender - udenlandsk stik på der skal skiftes - lugter lidt brændt,Food processor,37,Blendtec,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15078,Repair Café Denmark,DNK,LED lampe - i stik og kortsluttet,Lamp,15,Unknown,"","",End of life,Repair information not available,Allerød,2020-01-25,""
rcdenmark_15077,Repair Café Denmark,DNK,Hårtørrer - hurtigste position virker ikke,Hair dryer,39,Babyliss,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15076,Repair Café Denmark,DNK,Beocenter - båndoptager starter men fortsætter ikke,Hi-Fi integrated,12,B og O,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15075,Repair Café Denmark,DNK,Transistor - tænder ikke,Portable radio,23,Sony,"","",End of life,Lack of equipment,Allerød,2020-01-25,""
rcdenmark_15074,Repair Café Denmark,DNK,Transistor - lukker ned efter 15 minutter,Portable radio,23,Radionette,"","",End of life,Repair information not available,Allerød,2020-01-25,""
rcdenmark_15073,Repair Café Denmark,DNK,Højtaler - diskanten,Hi-Fi separates,13,Thornton,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15072,Repair Café Denmark,DNK,Symaskine - krøller undertråden,Sewing machine,27,Singer,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15071,Repair Café Denmark,DNK,LG fladskærm - hdmi indgang virker - ingen lyd,Flat screen,8,LG,"","",End of life,Repair information not available,Allerød,2020-01-25,""
rcdenmark_15069,Repair Café Denmark,DNK,Støvsuger - knækket så mundstykke ikke mkommer af,Vacuum,34,Vorwerk,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15068,Repair Café Denmark,DNK,Støvsuger - robot -,Vacuum,34,Miele,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15067,Repair Café Denmark,DNK,Lampe - ny fatning - kan ikke skille den ad,Lamp,15,Unknown,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15066,Repair Café Denmark,DNK,Køkkenmaskine - står og rokker og pal falder ud,Food processor,37,Kitchenaid,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15064,Repair Café Denmark,DNK,Håndstøvsuger - virker en gang i mellem,Vacuum,34,Elektrolux,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15063,Repair Café Denmark,DNK,Radio - timetallet vil ikke virke,Portable radio,23,Supertech,"","",Fixed,"",Allerød,2020-01-25,""
rcdenmark_15062,Repair Café Denmark,DNK,Bamse - den ene hånd virker ikke,Toy,32,Unknown,"","",Fixed,"",Allerød,2020-01-25,""
