id,data_provider,country,partner_product_category,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
rcdenmark_84,"Repair Café Denmark",DNK,"Husholdningsapparater ~ kaffemaskine","Coffee maker",36,Unknown,,,"End of life",,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_86,"Repair Café Denmark",DNK,"Andet ~ Kabel",Battery/charger/adapter,2,Unknown,,,Fixed,,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_87,"Repair Café Denmark",DNK,"Værktøj/haveredskaber ~ Hækkeklipper","Power tool",24,Bosch,,,Fixed,,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_90,"Repair Café Denmark",DNK,"Lamper ~ Lampe",Lamp,15,"Arne Jacobsen",,,Fixed,,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_94,"Repair Café Denmark",DNK,"AV-udstyr ~ høretelefoner",Headphones,11,JBL,,,Fixed,,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_95,"Repair Café Denmark",DNK,"Computere/tablets ~ Computeroplader",Battery/charger/adapter,2,Lenovo,,,Fixed,,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_96,"Repair Café Denmark",DNK,"Andet ~ Projektor",Projector,26,Unknown,,,"End of life",,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_98,"Repair Café Denmark",DNK,"Husholdningsapparater ~ kaffemaskine","Coffee maker",36,Cuisinart,,,Fixed,,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_101,"Repair Café Denmark",DNK,"Computere/tablets ~ tablet",Tablet,30,"samsung  tab a7",,,Fixed,,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_102,"Repair Café Denmark",DNK,"AV-udstyr ~ CD-afspiller","Hi-Fi separates",13,Unknown,,,Fixed,,"RC Reperations.konsortiet Aarhus",2023-09-27,
rcdenmark_104,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Røremaskine","Food processor",37,Phillips,,,"End of life","No way to open product","RC Randers Bibliotek",2023-09-27,
rcdenmark_105,"Repair Café Denmark",DNK,"Legetøj ~ Sirene",Toy,32,Unknown,,,"End of life","No way to open product","RC Randers Bibliotek",2023-09-27,
rcdenmark_106,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Håndmixer","Food processor",37,Braun,,,Fixed,,"RC Randers Bibliotek",2023-09-27,
rcdenmark_116,"Repair Café Denmark",DNK,"Lamper ~ Standerlampe",Lamp,15,ukendt,,,Fixed,,"RC Kolind",2023-09-26,
rcdenmark_117,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Foodprocessor","Food processor",37,Braun,,,"End of life","No way to open product","RC Gladsaxe",2023-09-26,
rcdenmark_118,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Induktionsplade","Small kitchen item",29,VOSS,,,Repairable,,"RC Gladsaxe",2023-09-26,
rcdenmark_120,"Repair Café Denmark",DNK,"AV-udstyr ~ DAB Radio","Portable radio",23,Unknown,,,Fixed,,"RC Gladsaxe",2023-09-26,
rcdenmark_121,"Repair Café Denmark",DNK,"AV-udstyr ~ Walkman","Handheld entertainment device",10,Sony,,,"End of life","Item too worn out","RC Gladsaxe",2023-09-26,
rcdenmark_122,"Repair Café Denmark",DNK,"Computere/tablets ~ PC","Desktop computer",4,HP,,,Fixed,,"RC Gladsaxe",2023-09-26,
rcdenmark_125,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Badevægt","Small home electrical",28,Unknown,,,"End of life","Spare parts not available","RC Gladsaxe",2023-09-26,
rcdenmark_126,"Repair Café Denmark",DNK,"Lamper ~ Lampe",Lamp,15,Unknown,,,Fixed,,"RC Gladsaxe",2023-09-26,
rcdenmark_127,"Repair Café Denmark",DNK,"Computere/tablets ~ Baby alarm","Small home electrical",28,Padwico,,,Fixed,,"RC Gladsaxe",2023-09-26,
rcdenmark_128,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Røremaskine","Food processor",37,Kenwood,,,Fixed,,"RC Gladsaxe",2023-09-26,
rcdenmark_129,"Repair Café Denmark",DNK,"Andet ~ ur",Watch/clock,35,Skagen,,,Repairable,,"RC Gladsaxe",2023-09-26,
rcdenmark_130,"Repair Café Denmark",DNK,"AV-udstyr ~ Babyalarm","Small home electrical",28,"Skiftet stik fra opr. battereri",,,Fixed,,"RC Ågerup",2023-09-25,
rcdenmark_131,"Repair Café Denmark",DNK,"AV-udstyr ~ Printer",Printer/scanner,25,"Pixma Cloud Link",,,Fixed,,"RC Køge",2023-09-25,
rcdenmark_132,"Repair Café Denmark",DNK,"Lamper ~ Lampe",Lamp,15,ukendt,,,Fixed,,"RC Køge",2023-09-25,
rcdenmark_133,"Repair Café Denmark",DNK,"Værktøj/haveredskaber ~ Elektrisk græsslåmaskine","Large home electrical",17,Unknown,,,Fixed,,"RC Køge",2023-09-25,
rcdenmark_135,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Digital clock Radio","Portable radio",23,"Clas ohlson",,,Fixed,,"RC Køge",2023-09-25,
rcdenmark_136,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Vægt","Small kitchen item",29,"OBH Nordica",,,Fixed,,"RC Køge",2023-09-25,
rcdenmark_137,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Robotstøvsuger",Vacuum,34,"Robot Roomba",,,"End of life","No way to open product","RC Køge",2023-09-25,
rcdenmark_138,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Håndstøvsuger",Vacuum,34,silvercrest,,,"End of life","Item too worn out","RC Køge",2023-09-25,
rcdenmark_139,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Røremaskine","Food processor",37,OBH,,,"End of life","No way to open product","RC Brønshøj",2023-09-25,
rcdenmark_140,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Håndstøvsuger",Vacuum,34,Unknown,,,"End of life","Item too worn out","RC Brønshøj",2023-09-25,
rcdenmark_141,"Repair Café Denmark",DNK,"Andet ~ Fotografiapparat","Small home electrical",28,Unknown,,,Repairable,,"RC Brønshøj",2023-09-25,
rcdenmark_142,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Ovn","Large home electrical",17,SMEG,,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_143,"Repair Café Denmark",DNK,"Andet ~ Fotografiapparat","Small home electrical",28,Unknown,,,Repairable,,"RC Brønshøj",2023-09-25,
rcdenmark_144,"Repair Café Denmark",DNK,"Legetøj ~ Legetøj",Toy,32,Unknown,,,"End of life","Item too worn out","RC Brønshøj",2023-09-25,
rcdenmark_145,"Repair Café Denmark",DNK,"Legetøj ~ Legetøj",Toy,32,Unknown,,,"End of life","Item too worn out","RC Brønshøj",2023-09-25,
rcdenmark_146,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Aircooler",Aircon/dehumidifier,1,Unknown,,,"End of life","Item too worn out","RC Brønshøj",2023-09-25,
rcdenmark_147,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Strygejern",Iron,40,Unknown,,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_148,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Brødrister",Toaster,31,Unknown,,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_150,"Repair Café Denmark",DNK,"Lamper ~ Lampe",Lamp,15,Unknown,,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_153,"Repair Café Denmark",DNK,"Lamper ~ Lampe",Lamp,15,"Kaiser Idell",,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_154,"Repair Café Denmark",DNK,"Andet ~ Vækkeur",Watch/clock,35,Unknown,,,"End of life","Item too worn out","RC Brønshøj",2023-09-25,
rcdenmark_155,"Repair Café Denmark",DNK,"AV-udstyr ~ PC","Desktop computer",4,Huawei,,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_156,"Repair Café Denmark",DNK,"AV-udstyr ~ PC","Desktop computer",4,Lenovo,,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_159,"Repair Café Denmark",DNK,"Værktøj/haveredskaber ~ Solcelle vandingsanlæg","Small home electrical",28,Unknown,,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_160,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Håndstøvsuger",Vacuum,34,Unknown,,,Fixed,,"RC Brønshøj",2023-09-25,
rcdenmark_161,"Repair Café Denmark",DNK,"Andet ~ guitar","Musical instrument",20,Unknown,,,Repairable,,"RC Roskilde",2023-09-24,
rcdenmark_162,"Repair Café Denmark",DNK,"Husholdningsapparater ~ toaster",Toaster,31,Unknown,,,Unknown,,"RC Roskilde",2023-09-24,
rcdenmark_166,"Repair Café Denmark",DNK,"Husholdningsapparater ~ vægt","Small kitchen item",29,Unknown,,,Fixed,,"RC Roskilde",2023-09-24,
rcdenmark_168,"Repair Café Denmark",DNK,"Computere/tablets ~ bærbar",Laptop,16,Unknown,,,Fixed,,"RC Roskilde",2023-09-24,
rcdenmark_170,"Repair Café Denmark",DNK,"Lamper ~ lampe",Lamp,15,Unknown,,,Unknown,,"RC Roskilde",2023-09-24,
rcdenmark_172,"Repair Café Denmark",DNK,"Computere/tablets ~ bærbar/cddrev",Laptop,16,Unknown,,,Fixed,,"RC Roskilde",2023-09-24,
rcdenmark_174,"Repair Café Denmark",DNK,"Værktøj/haveredskaber ~ græstrimmer","Power tool",24,Unknown,,,Unknown,,"RC Roskilde",2023-09-24,
rcdenmark_175,"Repair Café Denmark",DNK,"Husholdningsapparater ~ støvsuger",Vacuum,34,Unknown,,,"End of life","No way to open product","RC Roskilde",2023-09-24,
rcdenmark_176,"Repair Café Denmark",DNK,"Computere/tablets ~ printer",Printer/scanner,25,Unknown,,,"End of life",,"RC Roskilde",2023-09-24,
rcdenmark_177,"Repair Café Denmark",DNK,"Værktøj/haveredskaber ~ kabel",Battery/charger/adapter,2,Unknown,,,Fixed,,"RC Roskilde",2023-09-24,
rcdenmark_180,"Repair Café Denmark",DNK,"Husholdningsapparater ~ symaskine","Sewing machine",27,Unknown,,,Fixed,,"RC Roskilde",2023-09-24,
rcdenmark_181,"Repair Café Denmark",DNK,"Lamper ~ lampe",Lamp,15,Unknown,,,Unknown,,"RC Roskilde",2023-09-24,
rcdenmark_182,"Repair Café Denmark",DNK,"Værktøj/haveredskaber ~ plæneklipper","Large home electrical",17,Unknown,,,Fixed,,"RC Roskilde",2023-09-24,
rcdenmark_186,"Repair Café Denmark",DNK,"AV-udstyr ~ 2 hovedtelefoner",Headphones,11,Unknown,,,Unknown,,"RC Roskilde",2023-09-24,
rcdenmark_187,"Repair Café Denmark",DNK,"AV-udstyr ~ Printer",Printer/scanner,25,HB,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_188,"Repair Café Denmark",DNK,"Værktøj/haveredskaber ~ Lawn mover","Large home electrical",17,Flymo,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_189,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Charger for robot vacuum cleaner",Vacuum,34,Roborock,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_190,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Vacuum cleaner",Vacuum,34,Electrolux,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_191,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Iron",Iron,40,"Russel Hoobs",,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_192,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Coffee machine","Coffee maker",36,Nivona,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_195,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Robot vacuum cleaner",Vacuum,34,Tesvor,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_196,"Repair Café Denmark",DNK,"AV-udstyr ~ Headphones",Headphones,11,Unknown,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_197,"Repair Café Denmark",DNK,"AV-udstyr ~ Radio","Portable radio",23,Sony,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_198,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Toaster",Toaster,31,"Cook & Baker",,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_199,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Kettle",Kettle,14,Philips,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_203,"Repair Café Denmark",DNK,"AV-udstyr ~ Speakers","Hi-Fi separates",13,Unknown,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_204,"Repair Café Denmark",DNK,"AV-udstyr ~ Radio","Portable radio",23,Sandstrøm,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_205,"Repair Café Denmark",DNK,"AV-udstyr ~ Radio","Portable radio",23,Unknown,,,Fixed,,"RC Odense",2023-09-24,
rcdenmark_206,"Repair Café Denmark",DNK,"AV-udstyr ~ dab radio","Portable radio",23,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_207,"Repair Café Denmark",DNK,"AV-udstyr ~ dab radio","Portable radio",23,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_208,"Repair Café Denmark",DNK,"Husholdningsapparater ~ babermaskine","Small home electrical",28,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_209,"Repair Café Denmark",DNK,"Lamper ~ lyskæde","Decorative or safety lights",3,Unknown,,,"End of life",,"RC Lyngby",2023-09-24,
rcdenmark_210,"Repair Café Denmark",DNK,"Lamper ~ lampe",Lamp,15,nordlux,,,"End of life",,"RC Lyngby",2023-09-24,
rcdenmark_211,"Repair Café Denmark",DNK,"AV-udstyr ~ plade afspiller","Hi-Fi separates",13,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_213,"Repair Café Denmark",DNK,"Husholdningsapparater ~ blender","Food processor",37,wilfa,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_214,"Repair Café Denmark",DNK,"AV-udstyr ~ BLUERAY","TV and gaming-related accessories",33,Unknown,,,"End of life",,"RC Lyngby",2023-09-24,
rcdenmark_215,"Repair Café Denmark",DNK,"Husholdningsapparater ~ hårtørrer","Hair dryer",39,babyliss,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_217,"Repair Café Denmark",DNK,"Husholdningsapparater ~ GRILL","Small kitchen item",29,PANIMI,,,"End of life","No way to open product","RC Lyngby",2023-09-24,
rcdenmark_218,"Repair Café Denmark",DNK,"Husholdningsapparater ~ krøllejern","Hair & beauty item",9,babyliss,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_220,"Repair Café Denmark",DNK,"Husholdningsapparater ~ riskoger","Small kitchen item",29,salling,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_221,"Repair Café Denmark",DNK,"AV-udstyr ~ discman","Handheld entertainment device",10,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_222,"Repair Café Denmark",DNK,"Husholdningsapparater ~ stegetermometer","Small kitchen item",29,ventus,,,"End of life","No way to open product","RC Lyngby",2023-09-24,
rcdenmark_223,"Repair Café Denmark",DNK,"AV-udstyr ~ dvd afspiller","TV and gaming-related accessories",33,pioneer,,,"End of life","No way to open product","RC Lyngby",2023-09-24,
rcdenmark_224,"Repair Café Denmark",DNK,"Andet ~ bundkort til løbebånd","Large home electrical",17,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_233,"Repair Café Denmark",DNK,"Lamper ~ led lygte","Decorative or safety lights",3,camelion,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_234,"Repair Café Denmark",DNK,"Husholdningsapparater ~ hårtrimmer","Hair & beauty item",9,babyliss,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_240,"Repair Café Denmark",DNK,"Legetøj ~ legetøj",Toy,32,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_242,"Repair Café Denmark",DNK,"Lamper ~ lampe",Lamp,15,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_250,"Repair Café Denmark",DNK,"Husholdningsapparater ~ ladyshaver","Hair & beauty item",9,fawless,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_251,"Repair Café Denmark",DNK,"Andet ~ ur",Watch/clock,35,Unknown,,,"End of life","No way to open product","RC Lyngby",2023-09-24,
rcdenmark_252,"Repair Café Denmark",DNK,"AV-udstyr ~ radio","Portable radio",23,"model one",,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_253,"Repair Café Denmark",DNK,"AV-udstyr ~ transistorradio","Portable radio",23,blaupunkt,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_254,"Repair Café Denmark",DNK,"Værktøj/haveredskaber ~ el græsslåmaskine","Large home electrical",17,bosch,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_255,"Repair Café Denmark",DNK,"Husholdningsapparater ~ støvsuger",Vacuum,34,Unknown,,,"End of life","No way to open product","RC Lyngby",2023-09-24,
rcdenmark_256,"Repair Café Denmark",DNK,"Husholdningsapparater ~ espesse maskine","Coffee maker",36,"de longhi",,,"End of life",,"RC Lyngby",2023-09-24,
rcdenmark_257,"Repair Café Denmark",DNK,"Husholdningsapparater ~ støvsuger",Vacuum,34,bosch,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_259,"Repair Café Denmark",DNK,"Andet ~ vækkeur",Watch/clock,35,obh,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_261,"Repair Café Denmark",DNK,"Lamper ~ lampe",Lamp,15,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_262,"Repair Café Denmark",DNK,"Husholdningsapparater ~ kaffemaskine","Coffee maker",36,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_263,"Repair Café Denmark",DNK,"Husholdningsapparater ~ kaffemaskine","Coffee maker",36,siemens,,,"End of life","No way to open product","RC Lyngby",2023-09-24,
rcdenmark_264,"Repair Café Denmark",DNK,"Husholdningsapparater ~ robot støvsuger",Vacuum,34,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_265,"Repair Café Denmark",DNK,"Husholdningsapparater ~ kaffemaskine","Coffee maker",36,gaggia,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_266,"Repair Café Denmark",DNK,"Lamper ~ solcellelamper","Decorative or safety lights",3,Unknown,,,"End of life","No way to open product","RC Lyngby",2023-09-24,
rcdenmark_267,"Repair Café Denmark",DNK,"Andet ~ urværk",Watch/clock,35,Unknown,,,Fixed,,"RC Lyngby",2023-09-24,
rcdenmark_268,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Krøllejern","Hair & beauty item",9,Unknown,,,Fixed,,"RC Assens",2023-09-24,
rcdenmark_269,"Repair Café Denmark",DNK,"Husholdningsapparater ~ Støvsuger",Vacuum,34,Ukendt,,,Fixed,,"RC Assens",2023-09-24,
rcdenmark_270,"Repair Café Denmark",DNK,"Lamper ~ Studieflash","Decorative or safety lights",3,Unknown,,,Fixed,,"RC Assens",2023-09-24,
rcdenmark_271,"Repair Café Denmark",DNK,"Andet ~ Symaskine","Sewing machine",27,Unknown,,,"End of life",,"RC Assens",2023-09-24,
rcdenmark_273,"Repair Café Denmark",DNK,"AV-udstyr ~ Transistor","Portable radio",23,Phillips,,,Fixed,,"RC Assens",2023-09-24,
