id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,problem
anstiftung_1033,anstiftung,DEU,18,System board,Laptop,Samsung,Unknown,,2019-03-20,"Überhitzung, geht nicht mehr anwahrscheinlich Graphikkarte defekt"
anstiftung_1037,anstiftung,DEU,3,Configuration,Laptop,Unknown,Unknown,,2019-03-19,Betriebssystem einrichten
anstiftung_1080,anstiftung,DEU,14,Overheating,Laptop,Lenovo,Fixed,2011,2019-04-03,Stürzt immer abWärmeleitpaste erneuern
anstiftung_1098,anstiftung,DEU,17,Power/battery,Laptop,macally,Fixed,,2019-04-10,Lüftung kaputtneue Netzteil angebaut
anstiftung_1123,anstiftung,DEU,3,Configuration,Laptop,Unknown,Fixed,,2019-01-17,"Kein Zugriff auf die externe Festplatte. Die Besucherin nutzte nur eine falsche angelegte Verknüpfung, um auf die Platte zuzugreifen. Eine kurze Beratung half ihr weiter und sie war begeistert"
anstiftung_1156,anstiftung,DEU,3,Configuration,Laptop,compaq,Unknown,,2019-01-10,"Die Anzeige des Laptops blieb dunkel. Beim Anschalten war zu beobachten, dass die Lampe an der Taste „Caps-Lock“ fünf Mal blinkt. Wir recherchierten im Internet und fanden heraus, dass dieser Fehler bei der Geräteserie häufiger auftritt. Es wurde vermutet, dass es eine vergessene BIOS-Einstellung oder ein defekter Chipsatz ist. Leider nichts, was wir reparieren könnten."
anstiftung_1158,anstiftung,DEU,2,Case/chassis,Laptop,Lenovo,Fixed,,2019-01-22,"Wir hatten zuerst das Scharnier vom Klappmechanismus mit Zwei-Komponenten-Kleber versucht zu kleben, was aber dann doch nicht den nötigen Halt brachte. Sie hatte das rausgesuchte Ersatzteil besorgt und hat es mit unserer Hilfe gewechselt."
anstiftung_1174,anstiftung,DEU,3,Configuration,Laptop,HP,Fixed,,2019-01-24,"Die Besucherin beklagte, dass ihr HP „Pavillion G“ Notebook sehr langsam sei und bat daher um fachmännische Hilfe. Wir testeten verschiedene Einstellungen des Betriebssystems und optimierten diese, sodass der Rechner nun spürbar schneller startet und wieder vernünftig benutzbar ist."
anstiftung_1210,anstiftung,DEU,19,Unknown,Laptop,Unknown,Unknown,,2019-04-06,defekt
anstiftung_1272,anstiftung,DEU,19,Unknown,Laptop,Unknown,Fixed,,2018-10-20,defekt
anstiftung_1273,anstiftung,DEU,19,Unknown,Laptop,Unknown,Unknown,,2018-10-20,geht nicht an.
anstiftung_1274,anstiftung,DEU,19,Unknown,Laptop,Unknown,Repairable,,2018-10-20,defekt
anstiftung_1349,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Lenovo,Fixed,2009,2019-05-07,Stecker lose
anstiftung_1450,anstiftung,DEU,19,Unknown,Laptop,HP,Unknown,,2019-02-14,"Startete nicht, Bildschirm blieb dunkel. Blinkcode der „Caps-Lock“-Taste zu sehen."
anstiftung_1458,anstiftung,DEU,17,Power/battery,Laptop,Asus,Repairable,,2019-03-14,"Akkulaufzeit war nur noch kurz, Akku verschlissen.Wir berieten zu Bezugsquellen für einen neuen Akku."
anstiftung_1476,anstiftung,DEU,12,Operating system,Laptop,Toshiba,Fixed,,2019-04-11,"Besitzerin hatte die Festplatte ausgetauscht und das System-Recovery eingespielt, dann startete das Gerät nicht mehr richtig. Recovery-CD defekt.09.05.19Neues Betriebssystem aufgespielt und eingerichtet."
anstiftung_1533,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Lenovo,Fixed,,2019-05-25,USB-Buchsen ohne Spannung
anstiftung_1546,anstiftung,DEU,14,Overheating,Laptop,Asus,Fixed,,2018-10-11,läuft laut ist und langsam.Reinigung des Lüfters und Kühlers
anstiftung_1639,anstiftung,DEU,10,Internal storage,Laptop,Acer,Unknown,,2019-03-07,"Startschwierigkeiten zeigte ein Acer „TravelMate 290 Series (CL51)“ Notebook, was, wie sich herausstellte, wohl an einem Festplattenschaden lag. Die Probleme bei Zugriff auf die HDD konnten heute aus Mangel an Diagnosetools (Linux Live-CD) und, da unser Helfer mit dem passenden Festplattenadapter diesmal nicht zugegen war, leider nicht eingehender untersucht werden. Wir baten den Gast daher, für eine weitere Überprüfung und Datenrettung beim nächsten Termin mit einer neuen Festplatte wiederzukommen."
anstiftung_1659,anstiftung,DEU,18,System board,Laptop,HP,Unknown,,2019-03-28,"Mit einem HP G62 Notebook gab es gleich mehrere Probleme: vorrangig schränkte ein Fehler des eingebauten ATI „Mobility Radeon“ Grafikprozessors die Nutzbarkeit stark ein, da der Bildschirm bei dessen Verwendung einfach schwarz blieb. Eine Umstellung auf die parallel vorhandene Intel-Grafik-Engine im abgesicherten Modus führte nur zeitweise zum Erfolg. Die automatische Treibersuche des Betriebssystems bewirkte früher oder später wieder eine Reaktivierung der defekten GPU. Hier werden wir bis zum nächsten Termin noch nach einer permanenten Lösung recherchieren. Der Rechner wurde im Betrieb auch außergewöhnlich heiß, reduzierte deswegen automatisch den Systemtakt und schaltete sogar ein paar Mal wegen Überhitzung plötzlich ab. Beim nächsten Besuch werden wir dann auch gleich eine komplette Zerlegung mit Reinigung der Lüftungswege und Erneuerung der Wärmeleitpaste auf der CPU in Angriff nehmen."
anstiftung_1673,anstiftung,DEU,3,Configuration,Laptop,Acer,Fixed,,2018-03-08,"Fortsetzung vom letzten Mal:Google-Konto, einen E-Mail-Zugang, den Virenscanner und die Firewall eingerichtet"
anstiftung_1705,anstiftung,DEU,14,Overheating,Laptop,HP,Fixed,,2019-04-04,"Das G62 Notebook, bei dem wir letzte Woche eine defekte Grafikkarte und Probleme mit der Entwärmung festgestellt hatten, wurde wieder vorgestellt. Während der Zerlegung wurden Kühlkörper und Lüftungswege gründlich von Staub und Schmutz gereinigt und neue Wärmeleitpaste auf der CPU appliziert. Der defekte Grafikprozessor hingegen konnte durch Umlöten zweier Konfigurationswiderstände auf dem Mainboard deaktiviert werden. Nach einem Treiberupdate funktionierte das Notebook wieder tadellos. Lediglich einen neuen Akku wird sich die Besitzerin noch kaufen müssen - der alte ist nach Jahren des Gebrauchs am Ende seiner Lebenszeit angelangt."
anstiftung_1707,anstiftung,DEU,17,Power/battery,Laptop,Samsung,Fixed,,2019-04-04,"Am Notebook gab es gleich mehrer Fehler: - Netzteilbuchse war ins Gehäuse gerutscht - damit keine Spannung und kein Laden des Akkus möglich  Nachdem der Befestigung der Buchse - keine Ladung mit dem mitgebrachte Netzteil möglich- nicht das Original-Netzteil und hatte auch einen falscher Hohlstecker. Wir baten die Besitzerin, zu Hause noch einmal nach dem passenden Netzteil zu suchen und das Notebook damit auszuprobieren."
anstiftung_1723,anstiftung,DEU,7,Integrated screen,Laptop,Acer,Repairable,,2019-04-17,Das Display des Laptops war gerissen und hatte großflächige Ausfälle. Wir fanden ein Ersatzteil auf einer bekannten Online-Auktionsplattform. Die Besucherin bestellt es und bringt es beim nächsten Mal mit.
anstiftung_1725,anstiftung,DEU,1,Boot,Laptop,HP,Unknown,,2019-04-17,"Notebook startet nicht - Fehler „boot device error“.Mit dem integrierten Diagnosetool überprüften wir die Festplatte und fanden keine SMART-Fehler. Das Gerät wurde demontiert und der Lüfter von Sahara-Sand gereinigt. Wir versuchten, mit einem Linux-Live-System die Festplatte auszulesen, fanden aber keine Systempartition vor. Möglicherweise wurde diese von jemandem gelöscht. Das nächste Mal versuchen wir, das Betriebssystem mit einem Wiederherstellungs-Datenträger zu reparieren oder Windows neu zu installieren."
anstiftung_1727,anstiftung,DEU,12,Operating system,Laptop,Asus,Unknown,,2019-04-17,"Betriebssystem des Laptops startete nicht.Beim Laden des SATA-Treibers „crcdisk.sys“ stürzte Windows Vista mit einem Bluescreen ab. Auch hier werden wir das nächste Mal versuchen, ein aktuelleres Betriebssystem zu installieren."
anstiftung_1747,anstiftung,DEU,17,Power/battery,Laptop,Lenovo,Unknown,,2017-12-14,"Die Netzteilverbindung war unsicher. Wir vermuteten einen Wackelkontakt an der Netzteilbuchse, aber die stellte sich als in Ordnung heraus. Vermutlich handelt es sich doch um einen Kabelbruch am Stecker. Der Besitzer wird zu Hause ein anderes Netzteil probieren. Falls das der Fehler ist, können wir bei einem nächsten RepairCafé den Stecker wechseln, falls er ein Ersatzteil besorgt."
anstiftung_1752,anstiftung,DEU,3,Configuration,Laptop,Dell,Fixed,2009,2019-04-25,Bei dem Laptop sollten paar Optimierungen durchgeführt werden:- Systemeinrichtung und Leistungsoptimierung- Opera Webbrowser eingerichtet - Software installiert- Bereinigung mit einem Malwaretool- Anpassung der Spamfilterregeln beim E-Mail-Provider
anstiftung_1782,anstiftung,DEU,7,Integrated screen,Laptop,Unknown,Fixed,,2017-11-09,Wir halfen wir beim Wechseln des gebrochenen Displays. Das Display hatte sie schon vorher besorgt und so konnte sie das Gerät in kurzer Zeit reparieren.
anstiftung_1784,anstiftung,DEU,7,Integrated screen,Laptop,Samsung,Fixed,,2017-10-12,"Falschfarben auf dem Bildschirm. Sogar auf einer Textkonsole mit schwarzem Hintergrund und weißer Schrift war ein roter Rand um die Schrift zu sehen. Wir untersuchten die Verbindung zwischen der Grafikkarte und dem TFT-Display und fanden eine halb abgelöste Steckverbindung. Nachdem diese geschlossen und mit Klebepunkten fixiert war, funktionierte das Notebook wieder ohne Anzeigefehler. Bei der Gelegenheit pusteten wir das Gerät ordentlich durch, um eine gute Belüftung sicherzustellen."
anstiftung_1788,anstiftung,DEU,7,Integrated screen,Laptop,Acer,Fixed,,2019-05-15,Austausch des mitgebrachten Displays
anstiftung_1794,anstiftung,DEU,9,Integrated optical drive,Laptop,Acer,Repairable,,2019-05-15,"DVD-Laufwerk erkannte keine CDs mehr. Reinigung ohne Erfolg. Suche im Internet nach einem Ersatzlaufwerk, Besitzerin bestellt selber."
anstiftung_1796,anstiftung,DEU,3,Configuration,Laptop,Acer,Fixed,,2019-05-16,"Der neue Laptop „ACER Aspire 5“ war unwahrscheinlich langsam. Die Ursache fand sich schnell – es liefen zwei Antivirenprogramme parallel. Da wir die Leistung und Ausstattung des Laptops nicht so toll fanden und für das Gerät noch die Möglichkeit der Rückgabe bestand, rieten wir der Besucherin dazu."
anstiftung_1811,anstiftung,DEU,17,Power/battery,Laptop,HP,Repairable,,2018-12-27,Ladung des Akkus geht nicht - Drahtbruch am ausgangsseitigen Stecker des Netzteils.
anstiftung_1824,anstiftung,DEU,3,Configuration,Laptop,Dell,Fixed,,2018-11-22,Weitere Optimierungen und Installation von gewünschten Programmen
anstiftung_1845,anstiftung,DEU,4,Integrated keyboard,Laptop,Unknown,Fixed,,2017-07-13,Fortsetzung vom letzten Mal: Ersatztastatur eingebaut.
anstiftung_1847,anstiftung,DEU,9,Integrated optical drive,Laptop,Unknown,Fixed,,2017-07-13,"las DVDs nur noch selten ein, während bei CDs kein Problem bestand. Wir reinigten die Linse mit Alkohol und den Laser vorsichtig mit Druckluft. Das sorgte dafür, dass alle mitgebrachten „Problem-DVDs“ wieder spielten."
anstiftung_1852,anstiftung,DEU,18,System board,Laptop,Unknown,Repairable,,2017-07-13,"zeigte beim Einschalten die Meldung „CMOS battery low“ und ging wieder aus. Wir zerlegten gemeinsam das Gerät, was wegen versteckter Befestigungen sehr aufwändig war, und legten die Batterie frei. Der Besitzer besorgt eine neue und wir werden das Teil dann wieder zusammenbauen."
anstiftung_1855,anstiftung,DEU,4,Integrated keyboard,Laptop,Unknown,Repairable,,2017-06-08,"Tastatur streikte, weil jemand Saft darauf verschüttet hatte. Eine Reinigung war leider nicht möglich. Wir empfahlen dem Besitzer den Kauf einer neuen Tastatur und suchten im Internet auch gleich kompatible Modelle heraus."
anstiftung_1857,anstiftung,DEU,12,Operating system,Laptop,Unknown,Unknown,,2017-06-08,Es gabe ein Problem der Dateizugriffsrechte unter Windows 10. Zu reparieren wird das mit vertretbarem Aufwand nicht sein. Wir legten ihr eine Neuinstallation ans Herz.
anstiftung_1911,anstiftung,DEU,7,Integrated screen,Laptop,Lenovo,Unknown,,2018-11-01,"Notebook startete, aber der Bildschirm blieb dabei jedoch vollkommen dunkel."
anstiftung_1916,anstiftung,DEU,3,Configuration,Laptop,Dell,Unknown,,2018-10-25,"Windows 7 Betriebssystem wurde zuletzt und eingerichtet. Diesmal haben wir einige der ursprünglichen Programme wie z.B. SeaMonkey wieder installiert, E-Mail-Konten eingerichtet und den Browser konfiguriert. Fertig wurden wir allerdings nicht; für das nächste Mal bleibt noch ausreichend zu tun."
anstiftung_1921,anstiftung,DEU,15,Performance,Laptop,Unknown,Fixed,,2016-12-08,"Arbeitete langsam, vor allem bei vielen offenen Programmen.Wir konnten den eingebauten Arbeitsspeicher von 2 GB auf 4 GB erweitern, indem wir mitgebrachte RAM-Riegel einbauten und testeten. Nun wird wieder ein flüssigeres Arbeiten mit dem Gerät möglich sein."
anstiftung_198,anstiftung,DEU,19,Unknown,Laptop,Samsung,Unknown,,2018-09-08,Keine Reaktion
anstiftung_2034,anstiftung,DEU,2,Case/chassis,Laptop,Lenovo,Repairable,,2018-12-06,"Den Klappmechanismus am Scharnier eines Lenovo Thinkpads hatten wir beim letzten Termin bereits versucht, mit Zweikomponentenkleber zu reparieren. Die Klebeverbindung erwies sich inzwischen aber doch als zu instabil und wenig haltbar, weshalb wir der Besitzerin nun ein Ersatzteil für Scharnier und auch gleich für den Kunststoffrahmen heraussuchten. Sie wird beides bestellen und dann beim nächsten Mal in das Notebook einbauen."
anstiftung_2052,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Acer,Unknown,,2016-08-11,"Die Netzwerkbuchse sorgte nicht mehr für eine zuverlässige Verbindung zum Stecker, sie wirkte irgendwie „ausgeleiert“. Wir zerlegten das Notebook, um an die Buchse heranzukommen. Eine kurze Internetrecherche brachte leider keinen Erfolg bei der Suche nach einem Ersatzteil. Die Buchse ist sehr kompakt und bei heutigen Herstellern leider nicht zu finden. Ohne Ersatzteil können wir leider nichts tun."
anstiftung_2073,anstiftung,DEU,2,Case/chassis,Laptop,Lenovo,Fixed,,2018-11-27,Schraube ausgebrochen. Hier konnten wir mit unserem Zweikomponentenkleber helfen.
anstiftung_2080,anstiftung,DEU,15,Performance,Laptop,Dell,Unknown,,2018-10-18,"Bei dem schon ein bisschen in die Jahre gekommenen Laptop hatte jemand Windows 10 installiert, was nicht zufriedenstellend lief. Hier wurde die interne Pufferbatterie gewechselt und ein neues (altes und besser verträgliches) Betriebssystem (Windows 7) installiert."
anstiftung_2085,anstiftung,DEU,10,Internal storage,Laptop,Samsung,Fixed,,2018-10-04,"Festplatte wir nicht erkannt.- sie wurde offensichtlich falsch herum eingebaut. Als dieser Fehler behoben war, bootete der Rechner problemlos. Anschließend installierten wir das Betriebssystem neu und richteten es zusammen mit dem Gast richtig ein."
anstiftung_2145,anstiftung,DEU,19,Unknown,Laptop,Unknown,Unknown,,2015-11-12,"Es funktionierte die mobile Internetverbindung nicht mehr, aber leider konnte wir das nicht testen, da der Surf-Stick nicht vorhanden war. Wir testeten die Internetverbindung über WLAN - die funktionierte. Dann erklärten wir die Verwendung der einzelnen Komponenten und gaben auch ein paar Tipps mit auf den Weg. Wenn das Problem weiterhin besteht, soll die Besitzerin das nächste Mal noch einmal mit allen Teilen vorbeikommen."
anstiftung_2181,anstiftung,DEU,7,Integrated screen,Laptop,Medion,Repairable,,2018-09-25,"An einem Laptop gab es einen Wackelkontakt am Display. Je nach Stellung des Deckels ging es und dann wieder mal nicht. Informativ haben wir das Gerät geöffnet und uns das angesehen. Den Kabelbaum gibt es als Ersatzteil, allerdings ist der Preis ganz schön hoch."
anstiftung_2191,anstiftung,DEU,15,Performance,Laptop,IBM,Unknown,,2017-12-07,"Der Besucherin arbeitete das Laptop zu langsam. Wir gaben ihr Tipps, wie sie dem Notebook wieder auf die Sprünge helfen kann, nahmen einige Konfigurationen im Browser vor und empfahlen für die Zukunft ein aktuelleres Betriebssystem."
anstiftung_2224,anstiftung,DEU,10,Internal storage,Laptop,Asus,Fixed,,2018-09-20,"Ein ASUS Notebook blieb dunkel, obwohl der Lüfter zu hören war. Des Rätsels Lösung war einfach: ein RAM-Speicherriegel war nicht richtig eingesteckt. Nach der Korrektur lief alles wieder gut."
anstiftung_2230,anstiftung,DEU,6,Integrated media component,Laptop,Asus,Unknown,,2018-09-20,Ton kratzte über den Mikrofon-Eingang. Keinen Fehler gefunden
anstiftung_2238,anstiftung,DEU,14,Overheating,Laptop,HP,Fixed,,2017-10-19,Er schaltete sich nach einer Weile immer wieder aus.Es hatte sich ganz schön viel Staub in den Kühlöffnungen angesammelt - er wurde geöffnet und gereinigt.
anstiftung_2242,anstiftung,DEU,13,Other,Laptop,Unknown,Fixed,,2017-10-05,"Die angeschlossenen Aktiv-Lautsprecher blieben ohne Ton. Wir bauten alles auf, konnten allerdings keine Probleme mit der Tonwiedergabe feststellen. Lediglich die Klinkenstecker-Anschlüsse der Boxen erwiesen sich beim Anstecken als etwas schwergängig - vermutlich hatte sie die Lautsprecher daher nicht vollständig eingesteckt, weshalb zuvor wohl kein Kontakt zustande kam. Dieser Fall war also schnell gelöst, sodass wir an ihrem Rechner noch diverse Optimierungen beim Autostart vornahmen."
anstiftung_2286,anstiftung,DEU,15,Performance,Laptop,Unknown,Fixed,,2017-08-17,"Er hing sich ab und zu mal auf und war insgesamt sehr langsam. Wir haben uns die installierten Programme und Dienste angesehen und Autostarts beim Hochfahren deaktiviert. Zumindest war schon eine Verbesserung zu spüren. Eine richtige Verbesserung gibt es aber erst, wenn unnötige Programme deinstalliert werden können. Eventuell hilft aber auch nur noch eine Neuinstallation."
anstiftung_2332,anstiftung,DEU,15,Performance,Laptop,Unknown,Fixed,,2017-05-18,Das Gerät lief sehr langsam.Nach der Deinstallation des Virenprogrammes von AVG und der Installation von Kaspersky sowie der Deaktivierung einiger Services lief er wieder wie geschmiert.
anstiftung_2344,anstiftung,DEU,2,Case/chassis,Laptop,Unknown,Fixed,,2017-04-25,Ließ sich nicht mehr einschalten.Grund hierfür war eine kleine abgenutzte Nase am Einschaltknopf des Rechners. Diese wurde mit ein wenig künstlerischem Geschick repariert und funktioniert jetzt wieder.
anstiftung_2367,anstiftung,DEU,10,Internal storage,Laptop,IBM,Fixed,2011,2017-03-16,Das Betriebssystem startete nur träge und ein Arbeiten war nicht möglich. Die Fenster öffnen sich erst nach Minuten und die Festplatten-LED leuchtete ständig. Als erstes wurde die Platte auf Oberflächenfehler gescannt. Auch hier wurden in regelmäßigen Abständen Sektorfehler gefunden. Die Festplatte wurde ausgetauscht und der Inhalt der alten Platte auf die neue kopiert. Wir konnten helfen und der Rechner arbeitet - auch mit seinem hohen Alter - wieder.
anstiftung_2376,anstiftung,DEU,3,Configuration,Laptop,Unknown,Fixed,,2017-03-02,"Der Besitzer hatte ein neues Betriebssystem installiert, wusste aber nicht, wo man den Lizenzschlüssel einträgt. Auch hier konnten wir helfen."
anstiftung_2402,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Unknown,Fixed,,2017-01-19,Fortsetzung vom 1.12.2016:Wir haben zusammen die mitgebrachte Netzteilbuchse eingebaut.
anstiftung_2409,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Unknown,Unknown,,2016-12-15,Fortsetzung vom 1.12.2016:Es wurde die defekte Ladebuchse durch ein mitgebrachtes Ersatzteil getauscht und das Gerät funktioniert nun wieder.
anstiftung_2412,anstiftung,DEU,12,Operating system,Laptop,Unknown,Repairable,,2016-12-01,"Das Betriebssystem war irreparabel beschädigt und sie hatte keinen Zugriff mehr auf ihre Daten. Wir versuchten, das System wiederherzustellen, aber das gelang nicht. Weil wir keine Linux-Live-CD (wie z. B. Knoppix) zur Hand hatten, bauten wir die Festplatte aus und schlossen sie über einen USB-Adapter an einen anderen Rechner an, um wichtige Daten auf mitgebrachte USB-Sticks zu sichern."
anstiftung_2413,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Unknown,Repairable,,2016-12-01,"Es war die Netzteilbuchse ausgeleiert und gab keinen Kontakt mehr. Wir zerlegten das Gerät und löteten die Buchse aus. Wenn ein Ersatzteil besorgt wird, kann die Reparatur weitergehen."
anstiftung_2439,anstiftung,DEU,12,Operating system,Laptop,Unknown,Repairable,,2016-11-03,"Es war nicht mehr startfähig.Wenn der Gast beim nächsten Mal die Installationsmedien mitbringt, werden wir ein neues Betriebssystem aufspielen."
anstiftung_2457,anstiftung,DEU,8,Internal damage,Laptop,Unknown,Repairable,,2016-09-25,"Dessen Lüfter machte Geräusche,.Das Lager war ausgeschlagen. Wenn beim nächsten Mal ein Ersatzteil da ist, können wir das Gerät noch ein bisschen reinigen und fertigstellen."
anstiftung_2469,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Unknown,Fixed,,2016-09-01,"Es funktionierte der Netzbetrieb und das Laden nicht mehr. Das Netzteil war in Ordnung, aber wir stellten fest, dass die Netzbuchse keinen Kontakt zum Stecker hatte. Nach dem Nachjustieren der Kontakte klappte es wieder."
anstiftung_2479,anstiftung,DEU,19,Unknown,Laptop,Unknown,Unknown,,2016-08-04,"Beim Einschalten ging die LED an und der Lüfter drehte kurz an, mehr aber auch nicht. Wir zerlegten das Gerät, um nach offensichtlichen Fehlern wie lockeren Kabeln, schlecht sitzenden RAM-Riegeln etc. zu suchen, fanden aber nichts. Auch nach dem Zusammenbauen funktionierte es immer noch nicht. ;-) Leider konnten wir nicht mehr tun. Dies ist eher ein Fall für eine Fachwerkstatt."
anstiftung_2490,anstiftung,DEU,3,Configuration,Laptop,Unknown,Fixed,,2016-07-21,"Bei dem Notebook mit „Windows 7“ nervten einige Update-Funktionen, die sich immer wieder meldeten, die Benutzerin. Wir sahen uns gemeinsam den Rechner an und gaben einige Tipps, damit sie besser damit klarkommt."
anstiftung_2518,anstiftung,DEU,19,Unknown,Laptop,Unknown,Unknown,,2016-04-21,Ging im laufenden Betrieb einfach aus. Leider konnten wir auch nach eingehender Untersuchung keinen Fehler finden. Da ist wohl für uns nichts zu machen.
anstiftung_2538,anstiftung,DEU,7,Integrated screen,Laptop,Unknown,Fixed,,2016-03-03,Die Hintergrundbeleuchtung funktionierte unzuverlässig.Wir konnten helfen und fanden einen defekten Inverter-Baustein. Der Besitzer wird ein Ersatzteil zu besorgen und das Gerät zu Hause wieder zusammenzusetzen.
anstiftung_2540,anstiftung,DEU,4,Integrated keyboard,Laptop,Unknown,Repairable,,2016-02-18,"Einige Tasten funktionierten nicht mehr. Hier ist eine Ersatztastatur nötig, weil Fehlersuche und Reparatur für uns nicht möglich sind."
anstiftung_2545,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Unknown,Fixed,,2016-02-18,"Es war die Stromversorgungsbuchse gebrochen. Wir bauten gemeinsam das Gerät auseinander, tauschten die Buchse - der Besitzer hatte sich vorher im Internet informiert und das Ersatzteil besorgt. Wegen Zeitmangels wird er das Gerät zu Hause zusammenbauen."
anstiftung_2549,anstiftung,DEU,3,Configuration,Laptop,Unknown,Unknown,,2016-02-04,"Es zeigte auf seinem Display nichts mehr an. Das Betriebssystem schien zwar zu starten, aber ohne Anzeige kann man nichts mehr machen. Höchstwahrscheinlich liegt auch hier der bekannte NVIDIA-Grafikfehler vor."
anstiftung_2553,anstiftung,DEU,4,Integrated keyboard,Laptop,Unknown,Fixed,,2016-02-04,"Eine Katze lief über die Notebook-Tastatur, erschrak und riss eine Taste heraus.Wir konnten sie wieder anbringen und nun steht ihm wieder das gesamte Alphabet zur Verfügung."
anstiftung_2571,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Unknown,Fixed,,2015-12-03,"Fortsetzung vom 19.11.2015:Nun konnten wir den mitgebrachten Stecker und die Kupplung anbringen, um das Gerät wieder zuverlässig mit Strom zu versorgen."
anstiftung_2577,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Unknown,Repairable,,2015-11-19,"Es ließ sich nicht mehr laden. Die Netzteilbuchse im Laptop war zerbrochen und ein Draht abgerissen. Wir haben die Buchse geklebt und den Draht wieder angelötet. Damit ging es erst einmal wieder, war aber auf Bewegung sehr anfällig (kein Kontakt mehr zum Stecker, wahrscheinlich ausgeleiert). Der Besitzer versucht, eine neue Buchse zu bekommen und wir können sie das nächste Mal tauschen. Alternativ gäbe es noch die Möglichkeit, eine neue Buchse nach außen zu verlegen."
anstiftung_2602,anstiftung,DEU,19,Unknown,Laptop,Unknown,Unknown,,2015-09-03,"Es versagte plötzlich vollständig seinen Dienst. Wir testeten das Netzteil und suchten nach augenscheinlichen Defekten oder Kontaktschwierigkeiten, aber fanden den Fehler leider nicht."
anstiftung_2610,anstiftung,DEU,3,Configuration,Laptop,Acer,Unknown,,2018-08-30,Keine Filmwiedergabe möglich - Zuweisung der Standardprogramm für Medienwiedergabe
anstiftung_2612,anstiftung,DEU,13,Other,Laptop,Unknown,Fixed,,2015-07-02,Die Benutzerin hatte schwierigkeiten mit dem Betriebssystem Linux.Wir konnten bei einigen Fragen helfen und Unterschiede zu Windows erklären.
anstiftung_2649,anstiftung,DEU,7,Integrated screen,Laptop,Unknown,Fixed,,2015-04-02,"Aus zwei baugleichen Notebooks, von denen bei einem die Display-Hinterleuchtung nicht ging, wurde ein funktionierendes gemacht."
anstiftung_2686,anstiftung,DEU,18,System board,Laptop,Unknown,Repairable,,2015-01-08,"Bei dem Notebook-Netzteil konnte ein Wackelkontakt entdeckt werden, aber weitere Defekte - kaputte Sicherung und verschmorte Leiterbahn - wiesen auf irreparable Defekte hin."
anstiftung_2714,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Unknown,Unknown,,2014-11-06,"Die Ladebuchse funktionierte nicht mehr. Nach dem Zerlegen wurde die verschmorte Buchse ausgelötet und wenn sie das nächste Mal mit dem Ersatzteil vorbeikommt, bauen wir das Teil wieder zusammen."
anstiftung_2731,anstiftung,DEU,20,Virus/malware,Laptop,Unknown,Fixed,,2014-09-17,"An einem virenverseuchten Notebook, das beim letzten RepairCafé schon da war, wurde weitergearbeitet und letztendlich von der Seuche befreit."
anstiftung_2732,anstiftung,DEU,19,Unknown,Laptop,Unknown,Fixed,,2014-09-17,Funktionierte nicht mehr.Der Kabelbruch behoben werden und es verrichtet wieder seinen Dienst.
anstiftung_2750,anstiftung,DEU,14,Overheating,Laptop,Unknown,Repairable,,2012-06-20,"Wurde schnell heiß.Der Lüfter war sehr verschmutzt, wurde gereinigt.Das nächste Mal müssen wir nochmal mit Druckluft ran."
anstiftung_2759,anstiftung,DEU,3,Configuration,Laptop,Acer,Fixed,,2018-08-23,Optimierungen und Anpassungen an den Betriebssystemeinstellungen
anstiftung_2764,anstiftung,DEU,4,Integrated keyboard,Laptop,Asus,Fixed,,2018-08-23,"Zenbook startet nicht - unzuverlässigen Kontakt am Tastatur-SteckverbinderNachlöten der Kontaktstellen, Sicherung des Flachbandkabels mit Klebeband gegen Herausrutschen."
anstiftung_2791,anstiftung,DEU,13,Other,Laptop,Medion,Fixed,,2018-01-04,"Der Speicher sollte aufgerüstet werden.Die RAM-Speicherslots waren nicht unbedingt leicht zugänglich. Wir halfen mit unserer Erfahrung und gaben z.B. Tipps, wie die Schnapphaken am Gehäuse mit dem richtigen Werkzeug und ein wenig Fingerspitzengefühl gelöst werden können, und assistierten ihm während des Austausches sowie beim abschließenden Zusammenbau."
anstiftung_2792,anstiftung,DEU,13,Other,Laptop,Medion,Fixed,,2018-01-04,"Der Speicher sollte aufgerüstet werden.Die RAM-Speicherslots waren nicht unbedingt leicht zugänglich. Wir halfen mit unserer Erfahrung und gaben z.B. Tipps, wie die Schnapphaken am Gehäuse mit dem richtigen Werkzeug und ein wenig Fingerspitzengefühl gelöst werden können, und assistierten ihm während des Austausches sowie beim abschließenden Zusammenbau."
